ID,번호,유형,공고명,지역,게시일,마감일,상태,조회수,URL
LH_lease_80,321,영구임대,제주아라(웰플러스) 고령자복지주택(증축 영구임대) 입주자 모집,제주특별자치도,2024.12.05,2024.12.19,접수마감,7672,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017163&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_81,322,국민임대,인천시 서구지역 국민임대주택 예비입주자 모집공고('24.12.05.),인천광역시,2024.12.05,2024.12.18,접수마감,57434,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017235&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_82,323,국민임대,김포양곡 양지마을 국민임대주택 예비자 모집공고,경기도,2024.12.05,2024.12.19,접수마감,15659,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017237&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_83,324,국민임대,인천삼산4단지 국민임대주택 예비입주자 모집,인천광역시,2024.12.05,2024.12.18,접수마감,22159,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017258&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_84,325,국민임대,파주시 국민임대 예비입주자 모집('24.12.05),경기도,2024.12.05,2024.12.30,접수마감,97852,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017252&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_85,326,국민임대,"인천광역시 중구 국민임대주택 예비입주자 모집 공고(영종1,영종7,영종67)",인천광역시,2024.12.05,2024.12.18,접수마감,15983,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017234&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_86,327,국민임대,용인시 지역 국민임대주택 예비입주자 모집,경기도,2024.12.05,2024.12.20,접수마감,35907,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017248&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_87,332,공공임대,제천장락1 50년공공임대주택 예비입주자 모집 공고[2024.12.06],충청북도,2024.12.06,2024.12.19,접수마감,10936,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017243&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=08
LH_lease_88,334,국민임대,"[정정공고]인천광역시 중구 국민임대주택 예비입주자 모집 공고(영종1,영종7,영종67)",인천광역시,2024.12.06,2024.12.18,접수마감,32519,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017262&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_89,336,영구임대,[정정공고]익산동산 영구임대주택 예비입주자 모집 공고(공고일:2024.12.05.),전북특별자치도,2024.12.06,2024.12.20,접수마감,3883,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017260&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_90,337,국민임대,[정정공고]용인시 지역 국민임대주택 예비입주자 모집,경기도,2024.12.06,2024.12.20,접수마감,92860,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017264&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_91,345,국민임대,익산한스빌 국민임대주택 예비입주자 완화 모집공고,전북특별자치도,2024.12.09,2024.12.27,접수마감,3739,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017261&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_92,350,행복주택,[정정공고]'2024.11.25. 광양와우 행복주택 예비입주자 모집(입주자격완화),전라남도,2024.12.09,2024.12.13,접수마감,9871,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017269&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_93,351,국민임대,울산다운2 A-5블록 국민임대 입주자 추가모집,울산광역시,2024.12.09,2024.12.23,접수마감,31070,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017265&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_94,357,국민임대,[정정공고]군산지역 국민임대주택 입주자 상시 모집(산북부향2차 외 5개단지),전북특별자치도,2024.12.10,2025.06.30,접수마감,11914,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017268&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_95,358,국민임대,[정정공고]군산지역 국민임대주택 입주자 상시 모집(산북부향1차 외 2개단지),전북특별자치도,2024.12.10,2025.06.30,접수마감,11260,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017267&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_96,368,국민임대,[정정공고]인천삼산4단지 국민임대주택 예비입주자 모집,인천광역시,2024.12.11,2024.12.18,접수마감,22234,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017281&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_97,371,국민임대,[정정공고]파주시 해솔마을11 국민임대 예비입주자 모집공고,경기도,2024.12.11,2024.12.19,접수마감,23002,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017278&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_98,372,국민임대,[정정공고]김포양곡 양지마을 국민임대주택 예비자 모집공고,경기도,2024.12.11,2024.12.19,접수마감,20275,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017279&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_99,373,국민임대,"[정정공고]화성태안6,8,12 국민임대주택 예비입주자 모집",경기도,2024.12.11,2024.12.19,접수마감,30576,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017288&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_100,374,행복주택(신혼희망),양산사송 A-2BL 신혼희망타운(행복주택) 추가입주자 상시모집공고(동호지정·입주자격완화·선계약후검증),경상남도,2024.12.11,2025.01.17,접수마감,16803,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017257&ccrCnntSysDsCd=03&uppAisTpCd=39&aisTpCd=42
LH_lease_101,378,국민임대,"[정정공고]시흥능곡지구 국민임대주택 예비입주자 모집(능곡2,5,6,7,9,13)",경기도,2024.12.11,2024.12.18,접수마감,4472,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017287&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_102,379,국민임대,[정정공고]인천논현2단지 국민임대주택 예비입주자 모집 공고,인천광역시,2024.12.11,2024.12.16,접수마감,23843,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017294&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_103,380,국민임대,"[정정공고]시흥능곡지구 국민임대주택 예비입주자 모집(능곡2,5,6,7,9,13)",경기도,2024.12.11,2024.12.18,접수마감,46417,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017263&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_104,383,신축다세대매입임대,순천시 신축다세대 예비입주자 모집(2024.12.12.공고),전라남도,2024.12.12,2024.12.24,접수마감,7172,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017292&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=27
LH_lease_105,390,행복주택,"정읍수성 행복주택 자격완화 입주(예비)자 모집(온라인신청, 동호지정, 선계약후검증, 1인가구 신청가능)",전북특별자치도,2024.12.12,2024.12.22,접수마감,3790,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017305&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_106,392,행복주택,[신규모집] 창녕영산 1BL 행복주택 입주자 모집공고,경상남도,2024.12.12,2024.12.26,접수마감,13367,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017293&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_107,397,행복주택,"강릉교동, 철원철원 행복주택 예비자 모집",강원특별자치도,2024.12.13,2025.01.10,접수마감,21752,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017241&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_108,401,영구임대,남원노암 영구임대주택 예비입주자 모집공고(공고일 : 2024.12.13),전북특별자치도,2024.12.13,2024.12.31,접수마감,3723,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017266&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_109,403,영구임대,2024년 서울특별시 영구임대주택 예비입주자 모집,서울특별시,2024.12.13,2024.12.30,접수마감,52248,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017310&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_110,404,영구임대,[정정공고]2024년 서울특별시 영구임대주택 예비입주자 모집,서울특별시,2024.12.13,2024.12.30,접수마감,148669,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017328&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_111,405,국민임대,구미도량2지구3단지 국민임대주택 예비입주자 모집,경상북도,2024.12.16,2024.12.30,접수마감,4005,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017324&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_112,406,국민임대,대구태전휴먼시아1단지 국민임대주택 예비입주자 모집(39형),대구광역시,2024.12.16,2024.12.31,접수마감,6335,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017318&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_113,407,국민임대,안동옥동7 국민임대주택 예비입주자 모집(59형),경상북도,2024.12.16,2024.12.27,접수마감,10094,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017311&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_114,408,국민임대,"칠곡왜관2 국민임대주택 예비입주자 모집공고(51,53형)",경상북도,2024.12.16,2024.12.26,접수마감,4086,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017309&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_115,409,국민임대,괴산군지역 국민임대주택 예비입주자 모집 공고(2024.12.16),충청북도,2024.12.16,2024.12.27,접수마감,1899,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017319&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_116,411,국민임대,"경북 칠곡왜관4단지 국민임대주택 예비입주자 모집공고(46,51형)",경상북도,2024.12.16,2024.12.27,접수마감,3512,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017314&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_117,412,국민임대,"구미도산휴먼시아 국민임대주택 예비입주자 모집(39,51형)",경상북도,2024.12.16,2024.12.26,접수마감,4077,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017308&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_118,413,국민임대,[정정공고]보은이평 국민임대주택 예비자 모집공고(2024.12.16),충청북도,2024.12.16,2024.12.26,접수마감,1922,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017350&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_119,414,국민임대,보은이평 국민임대주택 예비자 모집공고(2024.12.16),충청북도,2024.12.16,2024.12.26,접수마감,1766,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017290&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_120,415,국민임대,옥천장야2 국민임대주택 예비입주자 모집,충청북도,2024.12.16,2024.12.27,접수마감,2818,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017291&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_121,416,국민임대,[정정공고]괴산군지역 국민임대주택 예비입주자 모집 공고(2024.12.16),충청북도,2024.12.16,2024.12.27,접수마감,1964,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017349&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_122,417,국민임대,사천진사 국민임대주택 예비입주자 정례모집('24.12.16.),경상남도,2024.12.16,2025.01.09,접수마감,10179,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017327&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_123,418,국민임대,사천용현 국민임대주택 예비입주자 정례모집('24.12.16.),경상남도,2024.12.16,2025.01.07,접수마감,6538,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017326&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_124,419,국민임대,"경주금장 국민임대주택 예비입주자 모집(51형, 59형)",경상북도,2024.12.16,2024.12.26,접수마감,4171,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017323&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_125,420,국민임대,진주평거5 국민임대주택 예비입주자 정례모집('24.12.16.),경상남도,2024.12.16,2025.01.03,접수마감,20621,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017325&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_126,421,국민임대,[정정공고]2024.09.13 울산광역시 국민임대주택 예비입주자모집(세대원수별 공급면적 완화) 발표일 연기안내(25.01.03),울산광역시,2024.12.16,2024.10.08,접수마감,6439,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017338&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_127,422,국민임대,원주시지역 국민임대주택 예비입주자 모집,강원특별자치도,2024.12.16,2025.01.08,접수마감,37235,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017300&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_128,423,국민임대,나주시 국민임대주택 통합정례 예비입주자 모집(2024.12.16),전라남도,2024.12.16,2024.12.27,접수마감,6032,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017298&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_129,424,국민임대,장성군 국민임대주택 예비입주자 모집(2024.12.16.),전라남도,2024.12.16,2024.12.26,접수마감,2867,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017334&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_130,425,국민임대,담양군 국민임대주택 예비입주자 모집(2024.12.16.),전라남도,2024.12.16,2024.12.26,접수마감,3170,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017333&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_131,426,국민임대,광주광역시 국민임대주택 예비입주자 모집(2024.12.16.),광주광역시,2024.12.16,2024.12.30,접수마감,69243,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017277&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_132,427,국민임대,영광도동 국민임대주택 예비입주자 모집공고(2024.12.16.),전라남도,2024.12.16,2024.12.30,접수마감,3324,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017317&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_133,428,국민임대,[정정공고]대구태전휴먼시아1단지 국민임대주택 예비입주자 모집(39형),대구광역시,2024.12.16,2024.12.31,접수마감,21699,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017343&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_134,429,국민임대,함안칠원 국민임대주택 예비입주자 모집 공고('24.12.16),경상남도,2024.12.16,2025.01.08,접수마감,4289,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017283&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_135,430,국민임대,창원시 국민임대주택 예비입주자 모집 공고('24.12.16),경상남도,2024.12.16,2025.01.08,접수마감,38286,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017282&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_136,431,국민임대,밀양내이 국민임대주택 예비입주자 모집 공고('24.12.16),경상남도,2024.12.16,2025.01.08,접수마감,6056,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017284&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_137,433,행복주택,"[정정공고]정읍수성 행복주택 자격완화 입주(예비)자 모집(온라인신청, 동호지정, 선계약후검증, 1인가구 신청가능)",전북특별자치도,2024.12.16,2024.12.22,접수마감,5256,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017346&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_138,434,국민임대,대전삼성타운1단지 국민임대주택 예비입주자 모집(공고일 : 24.12.16),대전광역시,2024.12.16,2024.12.31,접수마감,29045,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017297&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_139,435,국민임대,원주태장4 국민임대주택 예비입주자 모집공고,강원특별자치도,2024.12.16,2024.12.30,접수마감,7098,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017272&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_140,436,국민임대,"(2024.12.16) 전주시, 완주군 지역 국민임대주택 예비입주자 모집 공고",전북특별자치도,2024.12.16,2024.12.30,접수마감,31124,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017304&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_141,437,국민임대,철원동송(39형/46형/59형) 국민임대주택 예비입주자 모집（입주자모집공고일 : 24.12.16. ),강원특별자치도,2024.12.16,2024.12.31,접수마감,4294,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017286&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_142,438,국민임대,천안지역 국민임대주택 통합정례 예비자 모집공고(2024.12.16),충청남도,2024.12.16,2024.12.30,접수마감,20945,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017320&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_143,439,국민임대,부산광역시 국민임대 예비입주자 모집(24.12.16 공고),부산광역시,2024.12.16,2025.01.08,접수마감,32044,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017315&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_144,440,국민임대,(24.12.16) 익산시 국민임대주택 예비입주자 모집,전북특별자치도,2024.12.16,2024.12.26,접수마감,10164,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017341&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
